"","unit_id","unit_type","step","month_id","last_month_id_of_data_used","chadefaux_s5"
"429",1,"cm",5,445,440,0.00485743814696462
"430",1,"cm",5,446,441,0.00485743814696462
"431",1,"cm",5,447,442,0.00485743814696462
"432",1,"cm",5,448,443,0.00485743814696462
"433",1,"cm",5,449,444,0.00485743814696462
"434",1,"cm",5,450,445,0.00485743814696462
"435",1,"cm",5,451,446,0.00485743814696462
"436",1,"cm",5,452,447,0.00485743814696462
"437",1,"cm",5,453,448,0.00485743814696462
"438",1,"cm",5,454,449,0.00485743814696462
"439",1,"cm",5,455,450,0.00485743814696462
"440",1,"cm",5,456,451,0.00485743814696462
"441",1,"cm",5,457,452,0.00485743814696462
"442",1,"cm",5,458,453,0.00485743814696462
"443",1,"cm",5,459,454,0.00485743814696462
"444",1,"cm",5,460,455,0.00485743814696462
"445",1,"cm",5,461,456,0.00485743814696462
"446",1,"cm",5,462,457,0.00485743814696462
"447",1,"cm",5,463,458,0.00485743814696462
"448",1,"cm",5,464,459,0.00485743814696462
"449",1,"cm",5,465,460,0.00485743814696462
"450",1,"cm",5,466,461,0.00485743814696462
"451",1,"cm",5,467,462,0.00485743814696462
"452",1,"cm",5,468,463,0.00485743814696462
"453",1,"cm",5,469,464,0.00485743814696462
"454",1,"cm",5,470,465,0.00485743814696462
"455",1,"cm",5,471,466,0.00485743814696462
"456",1,"cm",5,472,467,0.00485743814696462
"457",1,"cm",5,473,468,0.00485743814696462
"458",1,"cm",5,474,469,0.00485743814696462
"459",1,"cm",5,475,470,0.00485743814696462
"460",1,"cm",5,476,471,0.00485743814696462
"461",1,"cm",5,477,472,0.00485743814696462
"462",1,"cm",5,478,473,0.00485743814696462
"463",1,"cm",5,479,474,0.00485743814696462
"464",1,"cm",5,480,475,0.00485743814696462
"1030",2,"cm",5,445,440,0.00485743814696462
"1031",2,"cm",5,446,441,0.00485743814696462
"1032",2,"cm",5,447,442,0.00485743814696462
"1033",2,"cm",5,448,443,0.00485743814696462
"1034",2,"cm",5,449,444,0.00485743814696462
"1035",2,"cm",5,450,445,0.00485743814696462
"1036",2,"cm",5,451,446,0.00485743814696462
"1037",2,"cm",5,452,447,0.00485743814696462
"1038",2,"cm",5,453,448,0.00485743814696462
"1039",2,"cm",5,454,449,0.00485743814696462
"1040",2,"cm",5,455,450,0.00485743814696462
"1041",2,"cm",5,456,451,0.00485743814696462
"1042",2,"cm",5,457,452,0.00485743814696462
