"","unit_id","unit_type","step","month_id","last_month_id_of_data_used","chadefaux_s6"
"392",1,"cm",6,409,403,0.00562680968727392
"393",1,"cm",6,410,404,0.00562680968727392
"394",1,"cm",6,411,405,0.00562680968727392
"395",1,"cm",6,412,406,0.00562680968727392
"396",1,"cm",6,413,407,0.00562680968727392
"397",1,"cm",6,414,408,0.00562680968727392
"398",1,"cm",6,415,409,0.00562680968727392
"399",1,"cm",6,416,410,0.00562680968727392
"400",1,"cm",6,417,411,0.00562680968727392
"401",1,"cm",6,418,412,0.00562680968727392
"402",1,"cm",6,419,413,0.00562680968727392
"403",1,"cm",6,420,414,0.00562680968727392
"404",1,"cm",6,421,415,0.00562680968727392
"405",1,"cm",6,422,416,0.00562680968727392
"406",1,"cm",6,423,417,0.00562680968727392
"407",1,"cm",6,424,418,0.00562680968727392
"408",1,"cm",6,425,419,0.00562680968727392
"409",1,"cm",6,426,420,0.00562680968727392
"410",1,"cm",6,427,421,0.00562680968727392
"411",1,"cm",6,428,422,0.00562680968727392
"412",1,"cm",6,429,423,0.00562680968727392
"413",1,"cm",6,430,424,0.00562680968727392
"414",1,"cm",6,431,425,0.00562680968727392
"415",1,"cm",6,432,426,0.00562680968727392
"416",1,"cm",6,433,427,0.00562680968727392
"417",1,"cm",6,434,428,0.00562680968727392
"418",1,"cm",6,435,429,0.00562680968727392
"419",1,"cm",6,436,430,0.00562680968727392
"420",1,"cm",6,437,431,0.00562680968727392
"421",1,"cm",6,438,432,0.00562680968727392
"422",1,"cm",6,439,433,0.00562680968727392
"423",1,"cm",6,440,434,0.00562680968727392
"424",1,"cm",6,441,435,0.00562680968727392
"425",1,"cm",6,442,436,0.00562680968727392
"426",1,"cm",6,443,437,0.00562680968727392
"427",1,"cm",6,444,438,0.00562680968727392
"993",2,"cm",6,409,403,0.00562680968727392
"994",2,"cm",6,410,404,0.00562680968727392
"995",2,"cm",6,411,405,0.00562680968727392
"996",2,"cm",6,412,406,0.00562680968727392
"997",2,"cm",6,413,407,0.00562680968727392
"998",2,"cm",6,414,408,0.00562680968727392
"999",2,"cm",6,415,409,0.00562680968727392
"1000",2,"cm",6,416,410,0.00562680968727392
"1001",2,"cm",6,417,411,0.00562680968727392
"1002",2,"cm",6,418,412,0.00562680968727392
"1003",2,"cm",6,419,413,0.00562680968727392
"1004",2,"cm",6,420,414,0.00562680968727392
"1005",2,"cm",6,421,415,0.00562680968727392
"1006",2,"cm",6,422,416,0.00562680968727392
"1007",2,"cm",6,423,417,0.00562680968727392
"1008",2,"cm",6,424,418,0.00562680968727392
"1009",2,"cm",6,425,419,0.00562680968727392
"1010",2,"cm",6,426,420,0.00562680968727392
"1011",2,"cm",6,427,421,0.00562680968727392
"1012",2,"cm",6,428,422,0.00562680968727392
"1013",2,"cm",6,429,423,0.00562680968727392
"1014",2,"cm",6,430,424,0.00562680968727392
"1015",2,"cm",6,431,425,0.00562680968727392
"1016",2,"cm",6,432,426,0.00562680968727392
"1017",2,"cm",6,433,427,0.00562680968727392
"1018",2,"cm",6,434,428,0.00562680968727392
"1019",2,"cm",6,435,429,0.00562680968727392
"1020",2,"cm",6,436,430,0.00562680968727392
"1021",2,"cm",6,437,431,0.00562680968727392
"1022",2,"cm",6,438,432,0.00562680968727392
"1023",2,"cm",6,439,433,0.00562680968727392
"1024",2,"cm",6,440,434,0.00562680968727392
"1025",2,"cm",6,441,435,0.00562680968727392
"1026",2,"cm",6,442,436,0.00562680968727392
"1027",2,"cm",6,443,437,0.00562680968727392
"1028",2,"cm",6,444,438,0.00562680968727392
"1594",3,"cm",6,409,403,0.00562680968727392
"1595",3,"cm",6,410,404,0.00562680968727392
"1596",3,"cm",6,411,405,0.00562680968727392
"1597",3,"cm",6,412,406,0.00562680968727392
"1598",3,"cm",6,413,407,0.00562680968727392
"1599",3,"cm",6,414,408,0.00562680968727392
"1600",3,"cm",6,415,409,0.00562680968727392
"1601",3,"cm",6,416,410,0.00562680968727392
"1602",3,"cm",6,417,411,0.00562680968727392
"1603",3,"cm",6,418,412,0.00562680968727392
"1604",3,"cm",6,419,413,0.00562680968727392
"1605",3,"cm",6,420,414,0.00562680968727392
"1606",3,"cm",6,421,415,0.00562680968727392
"1607",3,"cm",6,422,416,0.00562680968727392
"1608",3,"cm",6,423,417,0.00562680968727392
"1609",3,"cm",6,424,418,0.00562680968727392
"1610",3,"cm",6,425,419,0.00562680968727392
"1611",3,"cm",6,426,420,0.00562680968727392
"1612",3,"cm",6,427,421,0.00562680968727392
"1613",3,"cm",6,428,422,0.00562680968727392
"1614",3,"cm",6,429,423,0.00562680968727392
"1615",3,"cm",6,430,424,0.00562680968727392
"1616",3,"cm",6,431,425,0.00562680968727392
"1617",3,"cm",6,432,426,0.00562680968727392
"1618",3,"cm",6,433,427,0.00562680968727392
"1619",3,"cm",6,434,428,0.00562680968727392
"1620",3,"cm",6,435,429,0.00562680968727392
"1621",3,"cm",6,436,430,0.00562680968727392
"1622",3,"cm",6,437,431,0.00562680968727392
"1623",3,"cm",6,438,432,0.00562680968727392
"1624",3,"cm",6,439,433,0.00562680968727392
"1625",3,"cm",6,440,434,0.00562680968727392
"1626",3,"cm",6,441,435,0.00562680968727392
"1627",3,"cm",6,442,436,0.00562680968727392
"1628",3,"cm",6,443,437,0.00562680968727392
"1629",3,"cm",6,444,438,0.00562680968727392
"2195",4,"cm",6,409,403,0.00562680968727392
"2196",4,"cm",6,410,404,0.00562680968727392
"2197",4,"cm",6,411,405,0.00562680968727392
"2198",4,"cm",6,412,406,0.00562680968727392
"2199",4,"cm",6,413,407,0.00562680968727392
"2200",4,"cm",6,414,408,0.00562680968727392
"2201",4,"cm",6,415,409,0.00562680968727392
"2202",4,"cm",6,416,410,0.00562680968727392
"2203",4,"cm",6,417,411,0.00562680968727392
"2204",4,"cm",6,418,412,0.00562680968727392
"2205",4,"cm",6,419,413,0.00562680968727392
"2206",4,"cm",6,420,414,0.00562680968727392
"2207",4,"cm",6,421,415,0.00562680968727392
"2208",4,"cm",6,422,416,0.00562680968727392
"2209",4,"cm",6,423,417,0.00562680968727392
"2210",4,"cm",6,424,418,0.00562680968727392
"2211",4,"cm",6,425,419,0.00562680968727392
"2212",4,"cm",6,426,420,0.00562680968727392
"2213",4,"cm",6,427,421,0.00562680968727392
"2214",4,"cm",6,428,422,0.00562680968727392
"2215",4,"cm",6,429,423,0.00562680968727392
"2216",4,"cm",6,430,424,0.00562680968727392
"2217",4,"cm",6,431,425,0.00562680968727392
"2218",4,"cm",6,432,426,0.00562680968727392
"2219",4,"cm",6,433,427,0.00562680968727392
"2220",4,"cm",6,434,428,0.00562680968727392
"2221",4,"cm",6,435,429,0.00562680968727392
"2222",4,"cm",6,436,430,0.00562680968727392
"2223",4,"cm",6,437,431,0.00562680968727392
"2224",4,"cm",6,438,432,0.00562680968727392
"2225",4,"cm",6,439,433,0.00562680968727392
"2226",4,"cm",6,440,434,0.00562680968727392
"2227",4,"cm",6,441,435,0.00562680968727392
"2228",4,"cm",6,442,436,0.00562680968727392
"2229",4,"cm",6,443,437,0.00562680968727392
"2230",4,"cm",6,444,438,0.00562680968727392
"2796",5,"cm",6,409,403,0.00562680968727392
