"","unit_id","unit_type","step","month_id","last_month_id_of_data_used","chadefaux_s5"
"472",1,"cm",5,488,483,0.00555999177191909
"473",1,"cm",5,489,484,0.00555999177191909
"474",1,"cm",5,490,485,0.00555999177191909
"475",1,"cm",5,491,486,0.00555999177191909
"476",1,"cm",5,492,487,0.00555999177191909
"477",1,"cm",5,493,488,0.00555999177191909
"1073",2,"cm",5,488,483,0.00555999177191909
"1074",2,"cm",5,489,484,0.00555999177191909
"1075",2,"cm",5,490,485,0.00555999177191909
"1076",2,"cm",5,491,486,0.00555999177191909
"1077",2,"cm",5,492,487,0.00555999177191909
"1078",2,"cm",5,493,488,0.00555999177191909
"1674",3,"cm",5,488,483,0.00555999177191909
"1675",3,"cm",5,489,484,0.00555999177191909
"1676",3,"cm",5,490,485,0.00555999177191909
"1677",3,"cm",5,491,486,0.00555999177191909
"1678",3,"cm",5,492,487,0.00555999177191909
"1679",3,"cm",5,493,488,0.00555999177191909
"2275",4,"cm",5,488,483,0.00555999177191909
"2276",4,"cm",5,489,484,0.00555999177191909
"2277",4,"cm",5,490,485,0.00555999177191909
"2278",4,"cm",5,491,486,0.00555999177191909
"2279",4,"cm",5,492,487,0.00555999177191909
"2280",4,"cm",5,493,488,0.00555999177191909
"2876",5,"cm",5,488,483,0.00555999177191909
"2877",5,"cm",5,489,484,0.00555999177191909
"2878",5,"cm",5,490,485,0.00555999177191909
"2879",5,"cm",5,491,486,0.00555999177191909
"2880",5,"cm",5,492,487,0.00555999177191909
"2881",5,"cm",5,493,488,0.00555999177191909
"3477",6,"cm",5,488,483,0.00555999177191909
"3478",6,"cm",5,489,484,0.00555999177191909
"3479",6,"cm",5,490,485,0.00555999177191909
"3480",6,"cm",5,491,486,0.00555999177191909
"3481",6,"cm",5,492,487,0.00555999177191909
"3482",6,"cm",5,493,488,0.00555999177191909
"4078",7,"cm",5,488,483,0.00555999177191909
"4079",7,"cm",5,489,484,0.00555999177191909
"4080",7,"cm",5,490,485,0.00555999177191909
"4081",7,"cm",5,491,486,0.00555999177191909
"4082",7,"cm",5,492,487,0.00555999177191909
"4083",7,"cm",5,493,488,0.00555999177191909
"4679",8,"cm",5,488,483,0.00555999177191909
"4680",8,"cm",5,489,484,0.00555999177191909
"4681",8,"cm",5,490,485,0.00555999177191909
"4682",8,"cm",5,491,486,0.00555999177191909
"4683",8,"cm",5,492,487,0.00555999177191909
"4684",8,"cm",5,493,488,0.00555999177191909
"5280",9,"cm",5,488,483,0.103143385067695
"5281",9,"cm",5,489,484,0.072722604884055
"5282",9,"cm",5,490,485,0.205831416425087
"5283",9,"cm",5,491,486,0.103143385067695
"5284",9,"cm",5,492,487,0.0956617168592743
"5285",9,"cm",5,493,488,0.0766514062746795
"5881",10,"cm",5,488,483,0.00555999177191909
"5882",10,"cm",5,489,484,0.00555999177191909
"5883",10,"cm",5,490,485,0.00555999177191909
"5884",10,"cm",5,491,486,0.00555999177191909
"5885",10,"cm",5,492,487,0.00555999177191909
"5886",10,"cm",5,493,488,0.00555999177191909
"6482",11,"cm",5,488,483,0.00555999177191909
"6483",11,"cm",5,489,484,0.00555999177191909
"6484",11,"cm",5,490,485,0.00555999177191909
"6485",11,"cm",5,491,486,0.00555999177191909
"6486",11,"cm",5,492,487,0.00555999177191909
"6487",11,"cm",5,493,488,0.00555999177191909
"7083",12,"cm",5,488,483,0.00555999177191909
"7084",12,"cm",5,489,484,0.00555999177191909
"7085",12,"cm",5,490,485,0.00555999177191909
"7086",12,"cm",5,491,486,0.00555999177191909
"7087",12,"cm",5,492,487,0.00555999177191909
"7088",12,"cm",5,493,488,0.00555999177191909
"7684",13,"cm",5,488,483,0.191132323304312
"7685",13,"cm",5,489,484,0.15737840373183
"7686",13,"cm",5,490,485,0.0431833265313412
"7687",13,"cm",5,491,486,0.16253919932042
"7688",13,"cm",5,492,487,0.19324604567777
"7689",13,"cm",5,493,488,0.15737840373183
"8285",14,"cm",5,488,483,0.00555999177191909
"8286",14,"cm",5,489,484,0.00555999177191909
"8287",14,"cm",5,490,485,0.00555999177191909
"8288",14,"cm",5,491,486,0.00555999177191909
"8289",14,"cm",5,492,487,0.00555999177191909
"8290",14,"cm",5,493,488,0.00555999177191909
"8886",16,"cm",5,488,483,0.00555999177191909
"8887",16,"cm",5,489,484,0.00555999177191909
"8888",16,"cm",5,490,485,0.00555999177191909
"8889",16,"cm",5,491,486,0.00555999177191909
"8890",16,"cm",5,492,487,0.00555999177191909
"8891",16,"cm",5,493,488,0.00555999177191909
"9487",17,"cm",5,488,483,0.0186057964359557
"9488",17,"cm",5,489,484,0.0313021625298538
"9489",17,"cm",5,490,485,0.0482147742343931
"9490",17,"cm",5,491,486,0.137288157636775
"9491",17,"cm",5,492,487,0.0880767874695966
"9492",17,"cm",5,493,488,0.0936303833001479
"10088",18,"cm",5,488,483,0.00555999177191909
"10089",18,"cm",5,489,484,0.00555999177191909
"10090",18,"cm",5,490,485,0.00555999177191909
"10091",18,"cm",5,491,486,0.00555999177191909
"10092",18,"cm",5,492,487,0.00555999177191909
"10093",18,"cm",5,493,488,0.00555999177191909
"10689",19,"cm",5,488,483,0.00555999177191909
"10690",19,"cm",5,489,484,0.00555999177191909
"10691",19,"cm",5,490,485,0.00555999177191909
"10692",19,"cm",5,491,486,0.00555999177191909
"10693",19,"cm",5,492,487,0.00555999177191909
"10694",19,"cm",5,493,488,0.00555999177191909
"11290",20,"cm",5,488,483,0.00555999177191909
