"","unit_id","unit_type","step","month_id","last_month_id_of_data_used","chadefaux_s4"
"394",1,"cm",4,409,405,0.00256644862729226
"395",1,"cm",4,410,406,0.00256644862729226
"396",1,"cm",4,411,407,0.00256644862729226
"397",1,"cm",4,412,408,0.00256644862729226
"398",1,"cm",4,413,409,0.00256644862729226
"399",1,"cm",4,414,410,0.00256644862729226
"400",1,"cm",4,415,411,0.00256644862729226
"401",1,"cm",4,416,412,0.00256644862729226
"402",1,"cm",4,417,413,0.00256644862729226
"403",1,"cm",4,418,414,0.00256644862729226
"404",1,"cm",4,419,415,0.00256644862729226
"405",1,"cm",4,420,416,0.00256644862729226
"406",1,"cm",4,421,417,0.00256644862729226
"407",1,"cm",4,422,418,0.00256644862729226
"408",1,"cm",4,423,419,0.00256644862729226
"409",1,"cm",4,424,420,0.00256644862729226
"410",1,"cm",4,425,421,0.00256644862729226
"411",1,"cm",4,426,422,0.00256644862729226
"412",1,"cm",4,427,423,0.00256644862729226
"413",1,"cm",4,428,424,0.00256644862729226
"414",1,"cm",4,429,425,0.00256644862729226
"415",1,"cm",4,430,426,0.00256644862729226
"416",1,"cm",4,431,427,0.00256644862729226
"417",1,"cm",4,432,428,0.00256644862729226
"418",1,"cm",4,433,429,0.00256644862729226
"419",1,"cm",4,434,430,0.00256644862729226
"420",1,"cm",4,435,431,0.00256644862729226
"421",1,"cm",4,436,432,0.00256644862729226
"422",1,"cm",4,437,433,0.00256644862729226
"423",1,"cm",4,438,434,0.00256644862729226
"424",1,"cm",4,439,435,0.00256644862729226
"425",1,"cm",4,440,436,0.00256644862729226
"426",1,"cm",4,441,437,0.00256644862729226
"427",1,"cm",4,442,438,0.00256644862729226
"428",1,"cm",4,443,439,0.00256644862729226
"429",1,"cm",4,444,440,0.00256644862729226
"995",2,"cm",4,409,405,0.00256644862729226
"996",2,"cm",4,410,406,0.00256644862729226
"997",2,"cm",4,411,407,0.00256644862729226
"998",2,"cm",4,412,408,0.00256644862729226
"999",2,"cm",4,413,409,0.00256644862729226
"1000",2,"cm",4,414,410,0.00256644862729226
"1001",2,"cm",4,415,411,0.00256644862729226
"1002",2,"cm",4,416,412,0.00256644862729226
"1003",2,"cm",4,417,413,0.00256644862729226
"1004",2,"cm",4,418,414,0.00256644862729226
"1005",2,"cm",4,419,415,0.00256644862729226
"1006",2,"cm",4,420,416,0.00256644862729226
"1007",2,"cm",4,421,417,0.00256644862729226
"1008",2,"cm",4,422,418,0.00256644862729226
"1009",2,"cm",4,423,419,0.00256644862729226
"1010",2,"cm",4,424,420,0.00256644862729226
"1011",2,"cm",4,425,421,0.00256644862729226
"1012",2,"cm",4,426,422,0.00256644862729226
"1013",2,"cm",4,427,423,0.00256644862729226
"1014",2,"cm",4,428,424,0.00256644862729226
"1015",2,"cm",4,429,425,0.00256644862729226
"1016",2,"cm",4,430,426,0.00256644862729226
"1017",2,"cm",4,431,427,0.00256644862729226
"1018",2,"cm",4,432,428,0.00256644862729226
"1019",2,"cm",4,433,429,0.00256644862729226
"1020",2,"cm",4,434,430,0.00256644862729226
"1021",2,"cm",4,435,431,0.00256644862729226
"1022",2,"cm",4,436,432,0.00256644862729226
"1023",2,"cm",4,437,433,0.00256644862729226
"1024",2,"cm",4,438,434,0.00256644862729226
"1025",2,"cm",4,439,435,0.00256644862729226
"1026",2,"cm",4,440,436,0.00256644862729226
"1027",2,"cm",4,441,437,0.00256644862729226
"1028",2,"cm",4,442,438,0.00256644862729226
"1029",2,"cm",4,443,439,0.00256644862729226
"1030",2,"cm",4,444,440,0.00256644862729226
"1596",3,"cm",4,409,405,0.00256644862729226
