"cm",2,406,"shape",0.414682869984606,0.984411557318768,0.199749826784936,0.418210015507082
"cm",2,406,"cons",0.427359919749445,1.00820702335999,0.1874050123676,0.1874050123676
"cm",2,406,"shape",0.439666997367609,0.985500260988904,0.208472516799057,0.416155232733415
"cm",2,406,"cons",0.450550771819273,1.01286686692679,0.194508472906165,0.194508472906165
"cm",2,406,"shape",0.430855597901894,0.935397020171344,0.202947713105732,0.386484076082675
"cm",2,406,"cons",0.452081319576297,0.973099663529577,0.192992088786295,0.192992088786295
"cm",2,406,"shape",0.421632003289066,1.00928207600252,0.205840663838367,0.430041368122976
"cm",2,406,"cons",0.432515602642836,1.03103079331717,0.192534311752118,0.192534311752118
"cm",2,406,"shape",0.464501202936732,1.02954003619825,0.214127320363992,0.429021061345452
"cm",2,406,"cons",0.477069863467672,1.04611518670354,0.200982170474362,0.200982170474362
"cm",2,406,"shape",0.432551490934211,1.00483260027043,0.204019892717796,0.401203247368277
"cm",2,406,"cons",0.445443553422723,1.03553757540758,0.192270023297428,0.192270023297428
"cm",2,406,"shape",0.453113004102872,1.04393188724823,0.216009923806336,0.440837252343014
"cm",2,406,"cons",0.472691813432355,1.08289680582149,0.208047491883715,0.208047491883715
"cm",2,406,"shape",0.435206824374285,0.956173400600476,0.207946658196029,0.403925764684131
"cm",2,406,"cons",0.454851581227896,1.00867525192807,0.196003375985253,0.196003375985253
"cm",2,406,"shape",0.366472613843284,0.777188599951664,0.190150458695649,0.35595993581438
"cm",2,406,"cons",0.374120443453325,0.800111456520118,0.17752625019962,0.17752625019962
"cm",2,406,"shape",0.421795558828821,0.91541432633499,0.203270284339056,0.404205839713737
"cm",2,406,"cons",0.435273049830359,0.949331428420006,0.193000551354357,0.193000551354357
"cm",2,406,"shape",0.447846481641719,1.02375400556063,0.208765362408175,0.420594972395387
"cm",2,406,"cons",0.467223826973767,1.06965556549516,0.199611240916051,0.199611240916051
"cm",2,406,"shape",0.397496543174258,0.923417350679101,0.198692952671018,0.395789211020813
"cm",2,406,"cons",0.413168423443307,0.963196872324191,0.187833415865281,0.187833415865281
"cm",2,406,"shape",0.391737644861619,0.883983038964723,0.197015952313773,0.384172799552815
"cm",2,406,"cons",0.4029421056565,0.90700305190773,0.18405809085531,0.18405809085531
"cm",2,406,"shape",0.430058205548563,0.969903331512815,0.208669497454403,0.414976803463262
"cm",2,406,"cons",0.444427437919024,0.997040599725529,0.197511689763166,0.197511689763166
"cm",2,406,"shape",0.431779716532162,0.993681525858471,0.205962643254678,0.411552098069525
"cm",2,406,"cons",0.442218736240659,1.01653190055275,0.193411539780836,0.193411539780836
"cm",2,406,"shape",0.396045735498813,0.900089323410536,0.195417134927747,0.383847480579938
"cm",2,406,"cons",0.40911687252576,0.92998807753079,0.183315011558895,0.183315011558895
"cm",2,406,"shape",0.421929006948344,0.908997166789543,0.201870349811362,0.386567437602175
"cm",2,406,"cons",0.441781383584565,0.968314994569195,0.191761915974349,0.191761915974349
"cm",2,406,"shape",0.441182565259587,0.94967409483124,0.206040188629564,0.395583544302589
"cm",2,406,"cons",0.453902182120914,0.98963506408301,0.192147588762093,0.192147588762093
"cm",2,406,"shape",0.432870071108844,0.921596985000028,0.204245518349248,0.397014177153567
"cm",2,406,"cons",0.446098679261926,0.972391900952338,0.192248087027427,0.192248087027427
"cm",2,406,"shape",0.412883998109144,0.868925267804469,0.205609325173818,0.394445307972853
"cm",2,406,"cons",0.432842504401559,0.909896551428595,0.194515813397952,0.194515813397952
"cm",2,406,"shape",0.423400685872967,0.926922481317089,0.203145145283852,0.392824897578012
"cm",2,406,"cons",0.441560497978007,0.968116486609133,0.194541631447376,0.194541631447376
"cm",2,406,"shape",0.454831156506811,0.98927034093393,0.212702343409426,0.416053537404089
"cm",2,406,"cons",0.473189059697144,1.03808355284298,0.202923718629839,0.202923718629839
"cm",2,406,"shape",0.450389955982801,0.987005907669334,0.210816856966721,0.418954252016581
"cm",2,406,"cons",0.461985115966895,1.02369085369665,0.198981464027341,0.198981464027341
"cm",2,406,"shape",0.426532369343025,0.883122846148776,0.20661115072025,0.378771055757608
"cm",2,406,"cons",0.442264470641879,0.90681126508031,0.196329452514842,0.196329452514842
"cm",2,406,"shape",0.449863258966118,1.02709018703737,0.207110391569032,0.415664656424951
"cm",2,406,"cons",0.458498447855226,1.06746302456642,0.193961078987241,0.193961078987241
"cm",2,406,"shape",0.46907367766817,1.05975903640395,0.219817030710638,0.435192113476511
"cm",2,406,"cons",0.4912337565372,1.10328685458093,0.208777206245253,0.208777206245253
"cm",2,406,"shape",0.413034550473362,0.976554835540691,0.203652847504297,0.4106827643033
"cm",2,406,"cons",0.424974483468339,1.00597809914871,0.190944519242912,0.190944519242912
"cm",2,406,"shape",0.463166497413108,1.02788700988184,0.209059261954883,0.413115534366746
"cm",2,406,"cons",0.483096974460635,1.06458833028325,0.198726272560027,0.198726272560027
"cm",2,406,"shape",0.423832414453577,0.999611437300447,0.202742815172324,0.416823168252359
"cm",2,406,"cons",0.437354768770404,1.02588050785608,0.190180837764404,0.190180837764404
"cm",2,406,"shape",0.410693597415177,0.907082687281421,0.19912404874779,0.386462844760272
"cm",2,406,"cons",0.421622516838739,0.941330059238602,0.185780859605292,0.185780859605292
"cm",2,406,"shape",0.38789450218639,0.847795930924414,0.196950981592231,0.384072524764489
"cm",2,406,"cons",0.405423837011184,0.888433560802391,0.186250601366558,0.186250601366558
"cm",2,406,"shape",0.441826906840362,0.920792128845783,0.20701919371007,0.393041968533536
"cm",2,406,"cons",0.456266393540803,0.957473200810833,0.195712109094896,0.195712109094896
"cm",2,406,"shape",0.430676041293193,0.945948730716252,0.205878062464968,0.404662476765845
"cm",2,406,"cons",0.449125030610365,0.985936139650386,0.195338296680035,0.195338296680035
"cm",2,406,"shape",0.456095548077921,0.965049012520958,0.212686638981749,0.396875267628516
"cm",2,406,"cons",0.471260575658398,1.0200082526227,0.200240328073698,0.200240328073698
"cm",2,406,"shape",0.461360101110443,0.985845802416192,0.21685916751895,0.408637608518136
"cm",2,406,"cons",0.467773394705683,1.01764190446056,0.202009497774258,0.202009497774258
"cm",2,406,"shape",0.394399229876659,0.841267003810344,0.19214027015362,0.355776428960152
"cm",2,406,"cons",0.415268756776723,0.891089893201595,0.181854076575474,0.181854076575474
"cm",2,406,"shape",0.470874903262093,1.06119648644014,0.218056137065822,0.437448100386808
"cm",2,406,"cons",0.486053846162767,1.10683462875568,0.205940427701415,0.205940427701415
"cm",2,406,"shape",0.475297187815779,0.960896544809002,0.216413384814374,0.402963522912259
"cm",2,406,"cons",0.489836094577429,1.01453174584609,0.2038790660478,0.2038790660478
"cm",2,406,"shape",0.432925395126321,0.945574537214041,0.203023691404191,0.38732733372093
"cm",2,406,"cons",0.450701373924218,0.995831567568574,0.19308044942865,0.19308044942865
"cm",2,406,"shape",0.458137067219839,1.00778793949866,0.218884596873612,0.429624797653771
"cm",2,406,"cons",0.473428549014704,1.04316915263451,0.206198747712478,0.206198747712478
"cm",2,406,"shape",0.411500121584627,0.956885182412846,0.196780813275886,0.407115237149969
"cm",2,406,"cons",0.430870409324496,0.991707283364905,0.188551614023954,0.188551614023954
"cm",2,406,"shape",0.439810515278572,1.06246726566188,0.210271437896633,0.435921353638929
